"facility_id","property_id","value"
"park-PB-0158","payment-form-accepted","invoice"
"park-PB-0158","payment-form-accepted","mobile-app"
"park-PB-0158","payment-app","PayByPhone"
"park-PB-0158","payment-app-url","https://www.paybyphone.com/"
"park-PB-0158","payment-app-id","4471"
"park-PB-0158","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-PB-0158","fee-monthly","$70"
"park-PB-0158","weekday-typical-utilization","329"
"park-PB-0158","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-WML-0274","enclosed","2"
"park-WML-0274","attended","2"
"park-WML-0274","capacity","364"
"park-WML-0274","capacity-accessible","8"
"park-WML-0274","operator","Republic Parking System"
"park-WML-0274","owner","MBTA"
"park-WML-0274","contact","MBTA Customer Support"
"park-WML-0274","contact-url","http://www.parkmbta.com/"
"park-WML-0274","contact-phone","617-222-3200"
"park-WML-0274","address","87 Southville Rd, Southborough, MA 01772"
"park-WML-0274","municipality","Southborough"
"park-WML-0274","payment-form-accepted","invoice"
"park-WML-0274","payment-form-accepted","mobile-app"
"park-WML-0274","payment-app","PayByPhone"
"park-WML-0274","payment-app-url","https://www.paybyphone.com/"
"park-WML-0274","payment-app-id","4257"
"park-WML-0274","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-WML-0274","fee-monthly","$70"
"park-WML-0274","weekday-typical-utilization","362"
"park-WML-0274","weekday-utilization-summary","Arrive before a certain time"
"park-WML-0274","weekday-arrive-before","07:00:00"
"park-SB-0189","enclosed","2"
"park-SB-0189","attended","2"
"park-SB-0189","capacity","333"
"park-SB-0189","capacity-accessible","10"
"park-SB-0189","operator","Republic Parking System"
"park-SB-0189","owner","MBTA"
"park-SB-0189","contact","MBTA Customer Support"
"park-SB-0189","contact-url","http://www.parkmbta.com/"
"park-SB-0189","contact-phone","617-222-3200"
"park-SB-0189","address","45 Wyman St, Stoughton, MA 02072"
"park-SB-0189","municipality","Stoghton"
"park-SB-0189","payment-form-accepted","invoice"
"park-SB-0189","payment-form-accepted","mobile-app"
"park-SB-0189","payment-app","PayByPhone"
"park-SB-0189","payment-app-url","https://www.paybyphone.com/"
"park-SB-0189","payment-app-id","4381"
"park-SB-0189","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-SB-0189","fee-monthly","$70"
"park-SB-0189","weekday-typical-utilization","293"
"park-SB-0189","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-sdmnl","enclosed","2"
"park-sdmnl","attended","2"
"park-sdmnl","capacity","110"
"park-sdmnl","capacity-accessible","4"
"park-sdmnl","operator","Republic Parking System"
"park-sdmnl","owner","MBTA"
"park-sdmnl","contact","MBTA Customer Support"
"park-sdmnl","contact-url","http://www.parkmbta.com/"
"park-sdmnl","contact-phone","617-222-3200"
"park-sdmnl","address","1230 Bennington St and Walley St, East Boston, MA 02128"
"park-sdmnl","municipality","Boston"
"park-sdmnl","payment-form-accepted","invoice"
"park-sdmnl","payment-form-accepted","mobile-app"
"park-sdmnl","payment-app","PayByPhone"
"park-sdmnl","payment-app-url","https://www.paybyphone.com/"
"park-sdmnl","payment-app-id","4374"
"park-sdmnl","fee-daily","$5 PayByPhone, $5.50 invoice"
"park-sdmnl","fee-monthly","$105"
"park-sdmnl","weekday-typical-utilization","77"
"park-sdmnl","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-sull","enclosed","2"
"park-sull","attended","1"
"park-sull","capacity","222"
"park-sull","capacity-accessible","7"
"park-sull","operator","Republic Parking System"
"park-sull","owner","MBTA"
"park-sull","contact","MBTA Customer Support"
"park-sull","contact-url","http://www.parkmbta.com/"
"park-sull","contact-phone","617-222-3200"
"park-sull","address","1 Broadway and 1 Cambridge St, Charlestown, MA 02129"
"park-sull","municipality","Boston"
"park-sull","payment-form-accepted","cash"
"park-sull","payment-form-accepted","credit-debit-card"
"park-sull","payment-form-accepted","invoice"
"park-sull","payment-form-accepted","mobile-app"
"park-sull","payment-app","PayByPhone"
"park-sull","payment-app-url","https://www.paybyphone.com/"
"park-sull","payment-app-id","4397"
"park-sull","fee-daily","$6 PayByPhone, $6.50 invoice"
"park-sull","fee-monthly","$125"
"park-sull","weekday-typical-utilization","222"
"park-sull","weekday-utilization-summary","Insufficient data to determine the time that utilization crosses 90% of capacity"
"park-ER-0128","enclosed","2"
"park-ER-0128","attended","2"
"park-ER-0128","capacity","131"
"park-ER-0128","capacity-accessible","6"
"park-ER-0128","operator","Republic Parking System"
"park-ER-0128","owner","MBTA"
"park-ER-0128","contact","MBTA Customer Support"
"park-ER-0128","contact-url","http://www.parkmbta.com/"
"park-ER-0128","contact-phone","617-222-3200"
"park-ER-0128","address","Burrill St and Railroad Ave, Swampscott, MA 01907"
"park-ER-0128","municipality","Swampscott"
"park-ER-0128","payment-form-accepted","invoice"
"park-ER-0128","payment-form-accepted","mobile-app"
"park-ER-0128","payment-app","PayByPhone"
"park-ER-0128","payment-app-url","https://www.paybyphone.com/"
"park-ER-0128","payment-app-id","4244"
"park-ER-0128","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-ER-0128","fee-monthly","$70"
"park-ER-0128","weekday-typical-utilization","131"
"park-ER-0128","weekday-utilization-summary","Arrive before a certain time"
"park-ER-0128","weekday-arrive-before","07:00:00"
"park-DB-2240","enclosed","2"
"park-DB-2240","attended","2"
"park-DB-2240","capacity","650"
"park-DB-2240","capacity-accessible","24"
"park-DB-2240","operator","Standard Parking"
"park-DB-2240","owner","Private"
"park-DB-2240","contact","Standard Parking"
"park-DB-2240","contact-url","http://www.pvdairport.com/get-here/interlink/interlink-parking"
"park-DB-2240","contact-phone","401-737-5465"
"park-DB-2240","address","700 Jefferson Blvd, Warwick, RI 02886"
"park-DB-2240","municipality","Warwick"
"park-DB-2240","payment-form-accepted","cash"
"park-DB-2240","payment-form-accepted","credit-debit-card"
"park-DB-2240","fee-daily","$5 for 24 hours, $35 for each additional consecutive 24-hour period thereafter"
"park-DB-2240","fee-monthly","$90"
"park-DB-2240","note","Standard Parking is responsible for parking maintenance, payments, and snow removal."
"park-DB-2258","enclosed","2"
"park-DB-2258","attended","2"
"park-DB-2258","capacity","2"
"park-DB-2258","capacity-accessible","2"
"park-DB-2258","address","691 Dudley St, Dorchester, MA 02125"
"park-DB-2258","municipality","Boston"
"park-DB-2258","fee-daily","free"
"park-WML-0091-wash","enclosed","2"
"park-WML-0091-wash","attended","2"
"park-WML-0091-wash","capacity","43"
"park-WML-0091-wash","capacity-accessible","3"
"park-WML-0091-wash","operator","Republic Parking System"
"park-WML-0091-wash","owner","MassDOT"
"park-WML-0091-wash","contact","MBTA Customer Support"
"park-WML-0091-wash","contact-url","http://www.parkmbta.com/"
"park-WML-0091-wash","contact-phone","617-222-3200"
"park-WML-0091-wash","address","1395 Washington St, Newton, MA 02465"
"park-WML-0091-wash","municipality","Newton"
"park-WML-0091-wash","payment-form-accepted","invoice"
"park-WML-0091-wash","payment-form-accepted","mobile-app"
"park-WML-0091-wash","payment-app","PayByPhone"
"park-WML-0091-wash","payment-app-url","https://www.paybyphone.com/"
"park-WML-0091-wash","payment-app-id","4266"
"park-WML-0091-wash","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-WML-0091-wash","fee-monthly","$70"
"park-WML-0091-wash","weekday-typical-utilization","39"
"park-WML-0091-wash","weekday-utilization-summary","Arrive before a certain time"
"park-WML-0091-wash","weekday-arrive-before","10:30:00"
"park-WML-0091-newton","enclosed","2"
"park-WML-0091-newton","attended","2"
"park-WML-0091-newton","capacity","161"
"park-WML-0091-newton","capacity-accessible","6"
"park-WML-0091-newton","operator","Republic Parking System"
"park-WML-0091-newton","owner","MassDOT"
"park-WML-0091-newton","contact","MBTA Customer Support"
"park-WML-0091-newton","contact-url","http://www.parkmbta.com/"
"park-WML-0091-newton","contact-phone","617-222-3200"
"park-WML-0091-newton","address","770 Webster St, West Newton, MA 02465"
"park-WML-0091-newton","municipality","Newton"
"park-WML-0091-newton","payment-form-accepted","invoice"
"park-WML-0091-newton","payment-form-accepted","mobile-app"
"park-WML-0091-newton","payment-app","PayByPhone"
"park-WML-0091-newton","payment-app-url","https://www.paybyphone.com/"
"park-WML-0091-newton","payment-app-id","4269"
"park-WML-0091-newton","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-WML-0091-newton","fee-monthly","$70"
"park-WML-0091-newton","weekday-typical-utilization","55"
"park-WML-0091-newton","weekday-utilization-summary","Arrive before a certain time"
"park-WML-0091-newton","weekday-arrive-before","07:00:00"
"park-waban","enclosed","2"
"park-waban","attended","2"
"park-waban","capacity","72"
"park-waban","capacity-accessible","3"
"park-waban","operator","Republic Parking System"
"park-waban","owner","MBTA"
"park-waban","contact","MBTA Customer Support"
"park-waban","contact-url","http://www.parkmbta.com/"
"park-waban","contact-phone","617-222-3200"
"park-waban","address","Beacon St and Waban Sq, Newton, MA 02468"
"park-waban","municipality","Newton"
"park-waban","payment-form-accepted","invoice"
"park-waban","payment-form-accepted","mobile-app"
"park-waban","payment-app","PayByPhone"
"park-waban","payment-app-url","https://www.paybyphone.com/"
"park-waban","payment-app-id","4258"
"park-waban","fee-daily","$6 PayByPhone, $6.50 invoice"
"park-waban","weekday-typical-utilization","68"
"park-waban","weekday-utilization-summary","Arrive before a certain time"
"park-waban","weekday-arrive-before","08:00:00"
"park-FR-3338-garage","enclosed","1"
"park-FR-3338-garage","attended","1"
"park-FR-3338-garage","capacity","369"
"park-FR-3338-garage","capacity-accessible","8"
"park-FR-3338-garage","operator","Montachusett Regional Transit Authority"
"park-FR-3338-garage","owner","Local transit authority"
"park-FR-3338-garage","contact","MRTA MART Transit"
"park-FR-3338-garage","contact-url","http://www.mrta.us"
"park-FR-3338-garage","contact-phone","978-345-7711"
"park-FR-3338-garage","address","55 Authority Dr, Fitchburg, MA 01420"
"park-FR-3338-garage","municipality","Fitchburg"
"park-FR-3338-garage","payment-form-accepted","cash"
"park-FR-3338-garage","payment-form-accepted","credit-debit-card"
"park-FR-3338-garage","fee-daily","$3"
"park-FR-3338-garage","fee-monthly","$50"
"park-FR-3338-garage","note","Monthly passes can only be purchased the 1st of the month through the 7th of the month. After the 7th of the month passes can only be purchased daily. Passes are only valid for that month it was purchased. Monthly passes are only sold for that present calendar month. Holidays and weekends are free. For overnight parking, tickets must be purchased for 2 days. Montachusett RTA is responsible for parking lot snow removal, maintenance and fee collection. Please contact MBTA Customer Service regarding platform snow removal, cleanliness, and maintenance issues."
"ev-FR-3338-garage","capacity","4"
"park-WR-0099","enclosed","2"
"park-WR-0099","attended","2"
"park-WR-0099","capacity","117"
"park-WR-0099","capacity-accessible","6"
"park-WR-0099","operator","Republic Parking System"
"park-WR-0099","owner","MBTA"
"park-WR-0099","contact","MBTA Customer Support"
"park-WR-0099","contact-url","http://www.parkmbta.com/"
"park-WR-0099","contact-phone","617-222-3200"
"park-WR-0099","address","225 North Ave, Wakefield, MA 01880"
"park-WR-0099","municipality","Wakefield"
"park-WR-0099","payment-form-accepted","invoice"
"park-WR-0099","payment-form-accepted","mobile-app"
"park-WR-0099","payment-app","PayByPhone"
"park-WR-0099","payment-app-url","https://www.paybyphone.com/"
"park-WR-0099","payment-app-id","4246"
"park-WR-0099","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-WR-0099","fee-monthly","$70"
"park-WR-0099","weekday-typical-utilization","107"
"park-WR-0099","weekday-utilization-summary","Arrive before a certain time"
"park-WR-0099","weekday-arrive-before","07:30:00"
"park-FB-0191","enclosed","2"
"park-FB-0191","attended","2"
"park-FB-0191","capacity","343"
"park-FB-0191","capacity-accessible","4"
"park-FB-0191","operator","Republic Parking System"
"park-FB-0191","owner","MBTA"
"park-FB-0191","contact","MBTA Customer Support"
"park-FB-0191","contact-url","http://www.parkmbta.com/"
"park-FB-0191","contact-phone","617-222-3200"
"park-FB-0191","address","275 West St, Walpole, MA 02081"
"park-FB-0191","municipality","Walpole"
"park-FB-0191","payment-form-accepted","invoice"
"park-FB-0191","payment-form-accepted","mobile-app"
"park-FB-0191","payment-app","PayByPhone"
"park-FB-0191","payment-app-url","https://www.paybyphone.com/"
"park-FB-0191","payment-app-id","4382"
"park-FB-0191","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-FB-0191","fee-monthly","$70"
"park-FB-0191","weekday-typical-utilization","222"
"park-FB-0191","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-FR-0098","enclosed","2"
"park-FR-0098","attended","2"
"park-FR-0098","capacity","50"
"park-FR-0098","capacity-accessible","4"
"park-FR-0098","operator","City of Waltham"
"park-FR-0098","owner","City/Town"
"park-FR-0098","contact","Waltham City Hall"
"park-FR-0098","contact-url","https://www.city.waltham.ma.us/parking-meters-division/faq/where-are-the-public-parking-lots-in-waltham"
"park-FR-0098","contact-phone","781-314-3000"
"park-FR-0098","address","75 Carter St, Waltham, MA 02453"
"park-FR-0098","municipality","Waltham"
"park-FR-0098","fee-daily","$2"
"park-FR-0098","note","City of Waltham is responsible for parking maintenance, payments, and snow removal."
"park-900","enclosed","2"
"park-900","attended","2"
"park-900","capacity","179"
"park-900","capacity-accessible","6"
"park-900","operator","Republic Parking System"
"park-900","owner","MBTA"
"park-900","contact","MBTA Customer Support"
"park-900","contact-url","http://www.parkmbta.com/"
"park-900","contact-phone","617-222-3200"
"park-900","address","20 Watertown St, Watertown, MA 02472"
"park-900","municipality","Watertown"
"park-900","payment-form-accepted","invoice"
"park-900","payment-form-accepted","mobile-app"
"park-900","payment-app","PayByPhone"
"park-900","payment-app-url","https://www.paybyphone.com/"
"park-900","payment-app-id","4259"
"park-900","fee-daily","$5 PayByPhone, $5.50 invoice"
"park-900","fee-monthly","$90"
"park-900","weekday-typical-utilization","129"
"park-900","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-NHRML-0073","enclosed","2"
"park-NHRML-0073","attended","2"
"park-NHRML-0073","capacity","119"
"park-NHRML-0073","capacity-accessible","6"
"park-NHRML-0073","operator","Town of Winchester"
"park-NHRML-0073","owner","City/Town"
"park-NHRML-0073","contact","Town of Winchester, Engineering Department"
"park-NHRML-0073","contact-url","https://www.winchester.us/167/Wedgemere-Parking-Pay-Station"
"park-NHRML-0073","contact-phone","781-721-7120"
"park-NHRML-0073","address","25 Mystic Valley Pkwy, Winchester, MA 01890"
"park-NHRML-0073","municipality","Winchester"
"park-NHRML-0073","payment-form-accepted","mobile-app"
"park-NHRML-0073","fee-daily","$5 (free on weekends) "
"park-NHRML-0073","note","Town of Winchester is responsible for parking maintenance, payments, and snow removal."
